time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461500000	-24.3396	-6.6467	4.84047	2.31316	-0.555403	lidar	2.94917	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5065	-6.47021	4.84198	2.28024	-0.57359	radar	3.4296	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6138	-6.3121	4.79042	2.24718	-0.583338	lidar	5.87717	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7551	-6.11987	4.78886	2.21593	-0.58502	radar	0.331343	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9312	-5.92927	4.81003	2.19711	-0.571629	lidar	2.38853	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0616	-5.72468	4.81081	2.16715	-0.568357	radar	1.86473	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1959	-5.54864	4.79376	2.14559	-0.562638	lidar	0.506338	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3494	-5.36275	4.79576	2.14097	-0.517872	radar	1.3192	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4888	-5.14955	4.81085	2.1166	-0.514808	lidar	0.46821	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6227	-4.96622	4.79801	2.11348	-0.469007	radar	6.46991	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7394	-4.7865	4.77381	2.09457	-0.466229	lidar	0.80435	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8599	-4.58004	4.77445	2.07677	-0.453476	radar	0.202536	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9681	-4.3494	4.78883	2.04818	-0.45873	lidar	0.396693	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0758	-4.13018	4.79472	2.00283	-0.518162	radar	11.0581	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1611	-3.86515	4.82785	1.96396	-0.529632	lidar	2.05338	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2341	-3.63128	4.8309	1.91143	-0.588943	radar	3.51563	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2613	-3.36781	4.83884	1.85931	-0.612629	lidar	4.5158	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3104	-3.12719	4.84082	1.8132	-0.643836	radar	0.482374	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3353	-2.88622	4.83399	1.77023	-0.655933	lidar	1.369	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3943	-2.65873	4.82918	1.74855	-0.6368	radar	1.40714	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4745	-2.48094	4.78802	1.73827	-0.618148	lidar	5.7758	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5302	-2.24575	4.79051	1.72323	-0.585886	radar	1.01622	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5814	-2.039	4.76756	1.70335	-0.578176	lidar	1.39676	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6127	-1.80068	4.7675	1.68504	-0.550429	radar	1.9956	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6097	-1.55655	4.76764	1.6473	-0.561242	lidar	1.10873	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6067	-1.32213	4.7631	1.6042	-0.592737	radar	1.72068	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6098	-1.09427	4.75316	1.57465	-0.593525	lidar	0.131329	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6394	-0.864719	4.74991	1.56036	-0.571998	radar	5.20579	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6495	-0.622454	4.7571	1.53743	-0.565355	lidar	0.428035	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6364	-0.382223	4.76286	1.49885	-0.592344	radar	2.18713	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5896	-0.109325	4.79523	1.45904	-0.600512	lidar	2.5058	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5703	0.128222	4.79719	1.42974	-0.605371	radar	1.74703	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5467	0.401064	4.83313	1.40473	-0.596777	lidar	1.92286	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5348	0.63834	4.82926	1.39695	-0.555709	radar	1.75537	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.528	0.907501	4.86062	1.38409	-0.537321	lidar	3.40655	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4907	1.15818	4.86644	1.37826	-0.485763	radar	7.22877	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4345	1.4006	4.871	1.35171	-0.487825	lidar	0.0927545	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3955	1.62518	4.85507	1.34004	-0.462863	radar	8.0419	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3406	1.84911	4.84345	1.31744	-0.463047	lidar	0.186565	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2723	2.07968	4.84255	1.28824	-0.476657	radar	0.243527	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2091	2.28955	4.8205	1.26544	-0.476887	lidar	0.676227	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1463	2.52006	4.81673	1.25542	-0.446313	radar	0.727391	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0687	2.75827	4.82675	1.23378	-0.445011	lidar	0.128768	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9732	2.97959	4.83013	1.19017	-0.495584	radar	2.97331	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8749	3.24036	4.86775	1.16702	-0.49174	lidar	1.82022	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7923	3.4672	4.86904	1.14699	-0.489342	radar	2.14687	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6856	3.67826	4.86098	1.12005	-0.492457	lidar	0.12041	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5686	3.88741	4.85677	1.08861	-0.504865	radar	1.10067	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4983	4.08545	4.82935	1.07672	-0.492151	lidar	3.68595	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3746	4.29036	4.82638	1.04746	-0.499837	radar	0.613719	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2163	4.501	4.84081	1.0111	-0.511232	lidar	2.02879	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0657	4.69931	4.83812	0.987831	-0.492333	radar	8.95626	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9462	4.89795	4.83086	0.968273	-0.487303	lidar	0.433331	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7901	5.08954	4.83183	0.938392	-0.491353	radar	2.31307	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6245	5.29397	4.85037	0.909335	-0.495079	lidar	0.937919	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4529	5.47014	4.85359	0.864453	-0.535273	radar	0.942371	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2661	5.64262	4.85713	0.827128	-0.546541	lidar	1.23887	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0994	5.80683	4.85087	0.790634	-0.567971	radar	3.16596	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9244	5.97018	4.84644	0.760099	-0.570624	lidar	0.0431453	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7793	6.16267	4.83554	0.772891	-0.484357	radar	4.81683	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.61	6.32228	4.8268	0.748584	-0.485078	lidar	0.12373	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4594	6.50316	4.81922	0.748005	-0.441739	radar	1.85459	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2448	6.70097	4.86835	0.725157	-0.439395	lidar	4.23839	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.048	6.84621	4.86203	0.700459	-0.434851	radar	5.52678	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8384	7.01141	4.88358	0.675571	-0.437058	lidar	1.14205	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6268	7.14438	4.88627	0.638083	-0.463055	radar	1.56362	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4406	7.29426	4.88385	0.61989	-0.457733	lidar	0.26461	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2144	7.41231	4.8979	0.566581	-0.519411	radar	2.70196	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0342	7.57564	4.90342	0.558056	-0.499833	lidar	2.15863	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8512	7.74408	4.90265	0.566442	-0.439543	radar	5.78618	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6444	7.88776	4.9115	0.549367	-0.433568	lidar	0.155485	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.452	8.02537	4.90263	0.540543	-0.41179	radar	1.55119	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2168	8.07842	4.87446	0.49143	-0.445054	lidar	4.37609	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0243	8.23853	4.87084	0.510897	-0.364741	radar	6.38875	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8447	8.39167	4.86764	0.512108	-0.34303	lidar	3.02911	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6069	8.49572	4.88597	0.47435	-0.382747	radar	4.43152	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.365	8.62305	4.91483	0.456454	-0.380156	lidar	1.47809	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1641	8.75901	4.90558	0.466362	-0.32489	radar	1.74726	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9604	8.8678	4.89317	0.453383	-0.321705	lidar	0.543888	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7571	8.99519	4.88322	0.460816	-0.275843	radar	1.37684	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5306	9.07152	4.87213	0.434878	-0.289746	lidar	0.734336	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2938	9.17426	4.8888	0.413261	-0.305038	radar	4.38427	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.017	9.25297	4.92222	0.3822	-0.321722	lidar	6.09021	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.797	9.33999	4.91486	0.364529	-0.327113	radar	1.65586	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5477	9.43575	4.9359	0.348568	-0.326023	lidar	0.84628	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2849	9.46074	4.94635	0.287897	-0.404577	radar	6.02859	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-18.0097	9.57491	5.00012	0.279091	-0.389804	lidar	4.17851	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7675	9.66164	5.00184	0.278004	-0.351438	radar	2.90641	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.5011	9.76518	5.04022	0.270993	-0.337907	lidar	2.07031	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2573	9.83512	5.04434	0.2537	-0.341478	radar	0.553314	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9936	9.95596	5.08575	0.257169	-0.316578	lidar	2.68007	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.7432	10.0157	5.08934	0.238335	-0.321953	radar	0.157374	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4953	10.1288	5.11093	0.243439	-0.297264	lidar	1.90405	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2438	10.1888	5.117	0.224201	-0.308573	radar	0.725335	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9966	10.2296	5.10965	0.203612	-0.314591	lidar	0.124675	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7501	10.2929	5.10749	0.198089	-0.29582	radar	0.238362	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.5116	10.3048	5.08412	0.170346	-0.311086	lidar	0.949043	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2293	10.3135	5.11489	0.123408	-0.371187	radar	8.43706	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9676	10.3738	5.13177	0.116359	-0.357603	lidar	0.620345	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.7183	10.4152	5.11563	0.122289	-0.302265	radar	6.34213	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.462	10.3933	5.10354	0.0867164	-0.326129	lidar	1.82458	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.2025	10.4186	5.10757	0.074974	-0.316325	radar	0.690438	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.9155	10.5583	5.16856	0.106577	-0.259437	lidar	9.1907	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6598	10.6217	5.16543	0.12343	-0.202099	radar	2.151	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3996	10.6299	5.16385	0.104235	-0.21257	lidar	0.443259	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1382	10.6538	5.16936	0.0907817	-0.218751	radar	0.311821	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8825	10.7508	5.18443	0.109514	-0.184743	lidar	4.11126	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.6204	10.8001	5.19105	0.112631	-0.164515	radar	1.52363	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3698	10.7784	5.1735	0.0853674	-0.186123	lidar	1.64819	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1111	10.8181	5.1738	0.0906332	-0.15811	radar	0.612965	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8606	10.885	5.17625	0.100234	-0.138369	lidar	1.90537	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5878	10.9027	5.19005	0.0889065	-0.144745	radar	2.87254	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3468	10.9249	5.17351	0.0824317	-0.143887	lidar	0.613461	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0838	10.8531	5.18046	0.00476936	-0.278894	radar	9.95899	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7978	10.8227	5.2011	-0.0215336	-0.29254	lidar	3.02439	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5413	10.8191	5.198	-0.0337205	-0.288476	radar	0.130335	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2989	10.8185	5.18309	-0.0439459	-0.283974	lidar	0.843231	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0438	10.8795	5.17133	-0.0029271	-0.179207	radar	6.6666	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78527	10.9241	5.17777	0.00635946	-0.158041	lidar	1.90258	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.54246	10.912	5.15939	-0.00412022	-0.157613	radar	4.05023	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28392	10.9353	5.1633	-0.00216743	-0.146396	lidar	0.573957	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.03034	10.9207	5.15487	-0.00992001	-0.139556	radar	2.75481	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.7704	10.9481	5.16077	-0.00505584	-0.126204	lidar	0.849073	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.52052	10.9106	5.14861	-0.0239877	-0.138866	radar	6.64152	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.3239	10.8437	5.08312	-0.0534539	-0.163964	lidar	6.7393	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.0671	10.861	5.08399	-0.040081	-0.124795	radar	1.31854	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.76486	10.8886	5.13506	-0.0315228	-0.108079	lidar	3.94624	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.50119	10.8907	5.13807	-0.0224485	-0.0752906	radar	2.00607	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.23331	10.8737	5.14819	-0.0303285	-0.0799251	lidar	0.483098	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.98634	10.9117	5.13412	0.000938591	-0.012067	radar	3.77812	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
